23.550	0.440   0.00090     18.005	0.205   0.00153    230.265	0.155   0.00693   1660.815
23.600	0.400   0.00086     18.115	0.200   0.00152    231.855	0.105   0.00717   1696.915
23.650	0.405   0.00089     18.560	0.225   0.00159    231.350	0.100   0.00697   1664.320
23.700	0.370   0.00090     18.310	0.165   0.00154    235.175	0.160   0.00680   1608.685
23.750	0.360   0.00089     18.530	0.175   0.00159    235.900	0.130   0.00705   1630.720
23.800	0.350   0.00090     18.160	0.140   0.00154    235.430	0.090   0.00689   1639.095
23.850	0.400   0.00095     17.520	0.205   0.00159    232.195	0.105   0.00699   1673.655
23.900	0.380   0.00098     17.635	0.170   0.00165    235.195	0.090   0.00689   1619.810
23.950	0.345   0.00096     17.620	0.215   0.00159    225.805	0.125   0.00664   1598.795
24.000	0.330   0.00092     17.645	0.175   0.00159    236.650	0.105   0.00670   1602.860
24.050	0.395   0.00096     17.640	0.170   0.00161    227.995	0.090   0.00705   1645.835
24.100	0.375   0.00092     17.395	0.200   0.00164    229.600	0.065   0.00680   1610.560
24.150	0.300   0.00097     18.135	0.185   0.00159    227.725	0.075   0.00692   1645.345
24.200	0.360   0.00097     17.825	0.145   0.00174    232.855	0.055   0.00702   1645.185
24.250	0.350   0.00097     17.805	0.115   0.00166    235.070	0.065   0.00680   1620.275
24.300	0.315   0.00089     17.375	0.150   0.00168    232.660	0.060   0.00680   1601.420
24.350	0.370   0.00095     17.650	0.170   0.00157    224.910	0.040   0.00683   1599.730
24.400	0.345   0.00098     17.615	0.120   0.00159    229.455	0.045   0.00685   1622.825
24.450	0.380   0.00101     17.405	0.125   0.00166    234.070	0.070   0.00666   1568.685
24.500	0.295   0.00091     17.020	0.175   0.00155    226.965	0.070   0.00675   1593.745
24.550	0.265   0.00091     17.080	0.105   0.00162    233.195	0.065   0.00655   1537.800
24.600	0.345   0.00093     17.295	0.095   0.00163    231.830	0.060   0.00668   1568.420
24.650	0.330   0.00086     17.485	0.100   0.00155    229.885	0.050   0.00671   1551.600
24.700	0.320   0.00090     16.155	0.115   0.00150    231.075	0.075   0.00654   1542.365
24.750	0.320   0.00092     17.140	0.065   0.00157    235.950	0.055   0.00659   1539.155
24.800	0.260   0.00088     16.970	0.125   0.00163    224.740	0.025   0.00666   1561.120
24.850	0.355   0.00087     16.415	0.100   0.00167    230.080	0.025   0.00666   1551.935
24.900	0.275   0.00088     16.820	0.130   0.00166    222.810	0.050   0.00651   1524.505
24.950	0.285   0.00088     16.555	0.100   0.00164    229.875	0.020   0.00665   1547.195
25.000	0.225   0.00095     17.160	0.100   0.00154    228.580	0.025   0.00642   1525.200
25.050	0.245   0.00094     17.010	0.080   0.00176    230.905	0.035   0.00649   1501.520
25.100	0.250   0.00097     16.550	0.080   0.00151    229.685	0.025   0.00659   1528.955
25.150	0.255   0.00100     16.840	0.090   0.00168    227.820	0.030   0.00654   1528.545
25.200	0.285   0.00091     16.675	0.100   0.00166    225.450	0.035   0.00644   1495.485
25.250	0.280   0.00088     16.745	0.100   0.00154    228.545	0.020   0.00651   1508.885
25.300	0.240   0.00095     16.820	0.100   0.00173    227.940	0.020   0.00643   1473.330
25.350	0.205   0.00096     16.175	0.095   0.00165    226.220	0.020   0.00629   1493.020
25.400	0.265   0.00098     16.260	0.070   0.00167    228.860	0.030   0.00629   1463.595
25.450	0.230   0.00100     15.705	0.080   0.00159    220.880	0.015   0.00633   1469.380
25.500	0.175   0.00095     16.435	0.060   0.00161    229.865	0.030   0.00632   1479.820
25.550	0.220   0.00102     16.670	0.065   0.00221    223.220	0.025   0.00627   1450.595
25.600	0.250   0.00092     15.715	0.050   0.00171    229.495	0.010   0.00635   1463.890
25.650	0.250   0.00092     15.660	0.030   0.00162    231.570	0.020   0.00641   1478.520
25.700	0.235   0.00086     15.645	0.055   0.00162    225.300	0.005   0.00626   1467.145
25.750	0.250   0.00096     15.180	0.095   0.00167    219.660	0.040   0.00641   1461.865
25.800	0.235   0.00095     15.040	0.060   0.00165    225.565	0.015   0.00632   1448.360
25.850	0.245   0.00110     15.900	0.085   0.00176    219.065	0.010   0.00635   1452.065
25.900	0.240   0.00102     16.225	0.075   0.00174    220.280	0.030   0.00611   1404.785
25.950	0.235   0.00093     15.235	0.050   0.00170    221.585	0.005   0.00680   1450.985
26.000	0.265   0.00101     15.095	0.055   0.00160    222.705	0.010   0.00754   1401.945
26.050	0.210   0.00088     15.280	0.035   0.00169    224.915	0.005   0.00757   1416.255
26.100	0.205   0.00069     15.600	0.055   0.00162    219.730	0.010   0.00764   1423.710
26.150	0.235   0.00083     14.890	0.055   0.00158    218.990	0.010   0.00769   1430.255
26.200	0.225   0.00107     14.445	0.045   0.00161    220.965	0.030   0.00716   1400.435
26.250	0.250   0.00101     15.165	0.040   0.00160    223.260	0.010   0.00611   1399.045
26.300	0.170   0.00103     15.430	0.040   0.00157    217.215	0.005   0.00613   1397.330
26.350	0.215   0.00103     15.245	0.050   0.00164    218.275	0.015   0.00611   1382.905
26.400	0.180   0.00103     14.965	0.030   0.00163    222.790	0.005   0.00610   1379.175
26.450	0.205   0.00105     14.640	0.085   0.00169    218.240	0.005   0.00606   1373.230
26.500	0.150   0.00105     14.510	0.030   0.00162    221.365	0.010   0.00611   1382.060
26.550	0.265   0.00110     13.980	0.055   0.00158    216.455	0.010   0.00613   1377.685
26.600	0.210   0.00097     13.905	0.035   0.00165    217.470	0.010   0.00603   1338.895
26.650	0.200   0.00106     13.690	0.045   0.00158    217.375	0.000   0.00600   1367.775
26.700	0.180   0.00101     14.445	0.060   0.00162    215.990	0.010   0.00598   1327.510
26.750	0.250   0.00094     14.225	0.045   0.00152    214.325	0.000   0.00598   1350.535
26.800	0.165   0.00095     13.555	0.065   0.00161    215.005	0.005   0.00610   1343.545
26.850	0.170   0.00093     13.695	0.010   0.00165    217.840	0.010   0.00598   1342.635
26.900	0.215   0.00101     12.880	0.030   0.00165    214.270	0.005   0.00600   1327.025
26.950	0.225   0.00097     13.790	0.030   0.00163    213.015	0.000   0.00597   1334.555
27.000	0.185   0.00098     13.955	0.040   0.00165    212.045	0.010   0.00585   1319.970
27.050	0.145   0.00102     13.585	0.025   0.00152    216.015	0.005   0.00592   1298.700
27.100	0.110   0.00105     13.085	0.025   0.00159    211.705	0.010   0.00585   1288.810
27.150	0.185   0.00104     13.440	0.020   0.00156    214.585	0.000   0.00586   1295.110
27.200	0.180   0.00097     12.595	0.025   0.00151    213.720	0.005   0.00596   1294.100
27.250	0.190   0.00095     13.280	0.010   0.00159    214.580	0.005   0.00580   1282.375
27.300	0.155   0.00099     13.065	0.010   0.00161    213.100	0.000   0.00576   1267.200
27.350	0.150   0.00098     13.290	0.025   0.00160    213.650	0.000   0.00586   1277.785
27.400	0.170   0.00091     12.660	0.025   0.00158    209.325	0.015   0.00581   1255.740
27.450	0.180   0.00095     12.165	0.005   0.00155    212.655	0.000   0.00584   1287.050
27.500	0.120   0.00098     12.460	0.020   0.00165    211.030	0.000   0.00586   1285.020
27.550	0.100   0.00100     12.660	0.020   0.00163    211.935	0.000   0.00572   1270.590
27.600	0.115   0.00097     12.370	0.035   0.00158    207.970	0.000   0.00586   1269.645
27.650	0.130   0.00097     12.510	0.025   0.00156    211.700	0.000   0.00576   1254.865
27.700	0.125   0.00098     12.770	0.030   0.00163    204.680	0.005   0.00569   1244.595
27.750	0.110   0.00100     11.755	0.020   0.00161    210.590	0.005   0.00568   1233.025
27.800	0.130   0.00097     12.240	0.015   0.00168    205.745	0.000   0.00581   1234.055
27.850	0.150   0.00100     12.170	0.010   0.00151    207.675	0.000   0.00571   1226.620
27.900	0.120   0.00108     11.030	0.025   0.00154    205.025	0.000   0.00558   1221.055
27.950	0.090   0.00100     12.045	0.030   0.00159    209.720	0.005   0.00557   1218.765
28.000	0.105   0.00105     12.105	0.005   0.00160    207.030	0.000   0.00568   1227.565
